GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Native,Margin of Error; Total: - Native,Estimate; Total: - Foreign-Born,Margin of Error; Total: - Foreign-Born
0500000US25003,25003,"Berkshire County, Massachusetts",,$*****,,,,
0500000US25005,25005,"Bristol County, Massachusetts",,$*****,,,,
0500000US25007,25007,"Dukes County, Massachusetts",,$*****,,,,
0500000US25009,25009,"Essex County, Massachusetts",,$*****,,,,
0500000US25011,25011,"Franklin County, Massachusetts",,$*****,,,,
0500000US25013,25013,"Hampden County, Massachusetts",,$*****,,,,
0500000US25015,25015,"Hampshire County, Massachusetts",,$*****,,,,
0500000US25017,25017,"Middlesex County, Massachusetts",,$*****,,,,
0500000US25019,25019,"Nantucket County, Massachusetts",,$*****,,,,
0500000US25021,25021,"Norfolk County, Massachusetts",,$*****,,,,
0500000US25023,25023,"Plymouth County, Massachusetts",,$*****,,,,
0500000US25025,25025,"Suffolk County, Massachusetts",,$*****,,,,
0500000US25027,25027,"Worcester County, Massachusetts",,$*****,,,,
0500000US26001,26001,"Alcona County, Michigan",,$*****,,,,
0500000US26003,26003,"Alger County, Michigan",,$*****,,,,
0500000US26005,26005,"Allegan County, Michigan",,$*****,,,,
0500000US26007,26007,"Alpena County, Michigan",,$*****,,,,
0500000US26009,26009,"Antrim County, Michigan",,$*****,,,,
0500000US26011,26011,"Arenac County, Michigan",,$*****,,,,
0500000US26013,26013,"Baraga County, Michigan",,$*****,,,,
0500000US26015,26015,"Barry County, Michigan",,$*****,,,,
0500000US26017,26017,"Bay County, Michigan",,$*****,,,,
0500000US26019,26019,"Benzie County, Michigan",,$*****,,,,
0500000US26021,26021,"Berrien County, Michigan",,$*****,,,,
0500000US26023,26023,"Branch County, Michigan",,$*****,,,,
0500000US26025,26025,"Calhoun County, Michigan",,$*****,,,,
0500000US26027,26027,"Cass County, Michigan",,$*****,,,,
0500000US26029,26029,"Charlevoix County, Michigan",,$*****,,,,
0500000US26031,26031,"Cheboygan County, Michigan",,$*****,,,,
0500000US26033,26033,"Chippewa County, Michigan",,$*****,,,,
0500000US26035,26035,"Clare County, Michigan",,$*****,,,,
0500000US26037,26037,"Clinton County, Michigan",,$*****,,,,
0500000US26039,26039,"Crawford County, Michigan",,$*****,,,,
0500000US26041,26041,"Delta County, Michigan",,$*****,,,,
0500000US26043,26043,"Dickinson County, Michigan",,$*****,,,,
0500000US26045,26045,"Eaton County, Michigan",,$*****,,,,
0500000US26047,26047,"Emmet County, Michigan",,$*****,,,,
0500000US26049,26049,"Genesee County, Michigan",,$*****,,,,
0500000US26051,26051,"Gladwin County, Michigan",,$*****,,,,
0500000US26053,26053,"Gogebic County, Michigan",,$*****,,,,
0500000US26055,26055,"Grand Traverse County, Michigan",,$*****,,,,
0500000US26057,26057,"Gratiot County, Michigan",,$*****,,,,
0500000US26059,26059,"Hillsdale County, Michigan",,$*****,,,,
0500000US26061,26061,"Houghton County, Michigan",,$*****,,,,
0500000US26063,26063,"Huron County, Michigan",,$*****,,,,
0500000US26065,26065,"Ingham County, Michigan",,$*****,,,,
0500000US26067,26067,"Ionia County, Michigan",,$*****,,,,
0500000US26069,26069,"Iosco County, Michigan",,$*****,,,,
0500000US26071,26071,"Iron County, Michigan",,$*****,,,,
0500000US26073,26073,"Isabella County, Michigan",,$*****,,,,
0500000US26075,26075,"Jackson County, Michigan",,$*****,,,,
0500000US26077,26077,"Kalamazoo County, Michigan",,$*****,,,,
0500000US26079,26079,"Kalkaska County, Michigan",,$*****,,,,
0500000US26081,26081,"Kent County, Michigan",,$*****,,,,
0500000US26083,26083,"Keweenaw County, Michigan",,$*****,,,,
0500000US26085,26085,"Lake County, Michigan",,$*****,,,,
0500000US26087,26087,"Lapeer County, Michigan",,$*****,,,,
0500000US26089,26089,"Leelanau County, Michigan",,$*****,,,,
0500000US26091,26091,"Lenawee County, Michigan",,$*****,,,,
0500000US26093,26093,"Livingston County, Michigan",,$*****,,,,
0500000US26095,26095,"Luce County, Michigan",,$*****,,,,
0500000US26097,26097,"Mackinac County, Michigan",,$*****,,,,
0500000US26099,26099,"Macomb County, Michigan",,$*****,,,,
0500000US26101,26101,"Manistee County, Michigan",,$*****,,,,
0500000US26103,26103,"Marquette County, Michigan",,$*****,,,,
0500000US26105,26105,"Mason County, Michigan",,$*****,,,,
0500000US26107,26107,"Mecosta County, Michigan",,$*****,,,,
0500000US26109,26109,"Menominee County, Michigan",,$*****,,,,
0500000US26111,26111,"Midland County, Michigan",,$*****,,,,
0500000US26113,26113,"Missaukee County, Michigan",,$*****,,,,
0500000US26115,26115,"Monroe County, Michigan",,$*****,,,,
0500000US26117,26117,"Montcalm County, Michigan",,$*****,,,,
0500000US26119,26119,"Montmorency County, Michigan",,$*****,,,,
0500000US26121,26121,"Muskegon County, Michigan",,$*****,,,,
0500000US26123,26123,"Newaygo County, Michigan",,$*****,,,,
0500000US26125,26125,"Oakland County, Michigan",,$*****,,,,
0500000US26127,26127,"Oceana County, Michigan",,$*****,,,,
0500000US26129,26129,"Ogemaw County, Michigan",,$*****,,,,
0500000US26131,26131,"Ontonagon County, Michigan",,$*****,,,,
0500000US26133,26133,"Osceola County, Michigan",,$*****,,,,
0500000US26135,26135,"Oscoda County, Michigan",,$*****,,,,
0500000US26137,26137,"Otsego County, Michigan",,$*****,,,,
0500000US26139,26139,"Ottawa County, Michigan",,$*****,,,,
0500000US26141,26141,"Presque Isle County, Michigan",,$*****,,,,
0500000US26143,26143,"Roscommon County, Michigan",,$*****,,,,
0500000US26145,26145,"Saginaw County, Michigan",,$*****,,,,
0500000US26147,26147,"St. Clair County, Michigan",,$*****,,,,
0500000US26149,26149,"St. Joseph County, Michigan",,$*****,,,,
0500000US26151,26151,"Sanilac County, Michigan",,$*****,,,,
0500000US26153,26153,"Schoolcraft County, Michigan",,$*****,,,,
0500000US26155,26155,"Shiawassee County, Michigan",,$*****,,,,
0500000US26157,26157,"Tuscola County, Michigan",,$*****,,,,
0500000US26159,26159,"Van Buren County, Michigan",,$*****,,,,
0500000US26161,26161,"Washtenaw County, Michigan",,$*****,,,,
0500000US26163,26163,"Wayne County, Michigan",,$*****,,,,
0500000US26165,26165,"Wexford County, Michigan",,$*****,,,,
0500000US27001,27001,"Aitkin County, Minnesota",,$*****,,,,
0500000US27003,27003,"Anoka County, Minnesota",,$*****,,,,
0500000US27005,27005,"Becker County, Minnesota",,$*****,,,,
0500000US27007,27007,"Beltrami County, Minnesota",,$*****,,,,
0500000US27009,27009,"Benton County, Minnesota",,$*****,,,,
0500000US27011,27011,"Big Stone County, Minnesota",,$*****,,,,
0500000US27013,27013,"Blue Earth County, Minnesota",,$*****,,,,
0500000US27015,27015,"Brown County, Minnesota",,$*****,,,,
0500000US27017,27017,"Carlton County, Minnesota",,$*****,,,,
0500000US27019,27019,"Carver County, Minnesota",,$*****,,,,
0500000US27021,27021,"Cass County, Minnesota",,$*****,,,,
0500000US27023,27023,"Chippewa County, Minnesota",,$*****,,,,
0500000US27025,27025,"Chisago County, Minnesota",,$*****,,,,
0500000US27027,27027,"Clay County, Minnesota",,$*****,,,,
0500000US27029,27029,"Clearwater County, Minnesota",,$*****,,,,
0500000US27031,27031,"Cook County, Minnesota",,$*****,,,,
0500000US27033,27033,"Cottonwood County, Minnesota",,$*****,,,,
0500000US27035,27035,"Crow Wing County, Minnesota",,$*****,,,,
0500000US27037,27037,"Dakota County, Minnesota",,$*****,,,,
0500000US27039,27039,"Dodge County, Minnesota",,$*****,,,,
0500000US27041,27041,"Douglas County, Minnesota",,$*****,,,,
0500000US27043,27043,"Faribault County, Minnesota",,$*****,,,,
0500000US27045,27045,"Fillmore County, Minnesota",,$*****,,,,
0500000US27047,27047,"Freeborn County, Minnesota",,$*****,,,,
0500000US27049,27049,"Goodhue County, Minnesota",,$*****,,,,
0500000US27051,27051,"Grant County, Minnesota",,$*****,,,,
0500000US27053,27053,"Hennepin County, Minnesota",,$*****,,,,
0500000US27055,27055,"Houston County, Minnesota",,$*****,,,,
0500000US27057,27057,"Hubbard County, Minnesota",,$*****,,,,
0500000US27059,27059,"Isanti County, Minnesota",,$*****,,,,
0500000US27061,27061,"Itasca County, Minnesota",,$*****,,,,
0500000US27063,27063,"Jackson County, Minnesota",,$*****,,,,
0500000US27065,27065,"Kanabec County, Minnesota",,$*****,,,,
0500000US27067,27067,"Kandiyohi County, Minnesota",,$*****,,,,
0500000US27069,27069,"Kittson County, Minnesota",,$*****,,,,
0500000US27071,27071,"Koochiching County, Minnesota",,$*****,,,,
0500000US27073,27073,"Lac qui Parle County, Minnesota",,$*****,,,,
0500000US27075,27075,"Lake County, Minnesota",,$*****,,,,
0500000US27077,27077,"Lake of the Woods County, Minnesota",,$*****,,,,
0500000US27079,27079,"Le Sueur County, Minnesota",,$*****,,,,
0500000US27081,27081,"Lincoln County, Minnesota",,$*****,,,,
0500000US27083,27083,"Lyon County, Minnesota",,$*****,,,,
0500000US27085,27085,"McLeod County, Minnesota",,$*****,,,,
0500000US27087,27087,"Mahnomen County, Minnesota",,$*****,,,,
0500000US27089,27089,"Marshall County, Minnesota",,$*****,,,,
0500000US27091,27091,"Martin County, Minnesota",,$*****,,,,
0500000US27093,27093,"Meeker County, Minnesota",,$*****,,,,
0500000US27095,27095,"Mille Lacs County, Minnesota",,$*****,,,,
0500000US27097,27097,"Morrison County, Minnesota",,$*****,,,,
0500000US27099,27099,"Mower County, Minnesota",,$*****,,,,
0500000US27101,27101,"Murray County, Minnesota",,$*****,,,,
0500000US27103,27103,"Nicollet County, Minnesota",,$*****,,,,
0500000US27105,27105,"Nobles County, Minnesota",,$*****,,,,
0500000US27107,27107,"Norman County, Minnesota",,$*****,,,,
0500000US27109,27109,"Olmsted County, Minnesota",,$*****,,,,
0500000US27111,27111,"Otter Tail County, Minnesota",,$*****,,,,
0500000US27113,27113,"Pennington County, Minnesota",,$*****,,,,
0500000US27115,27115,"Pine County, Minnesota",,$*****,,,,
0500000US27117,27117,"Pipestone County, Minnesota",,$*****,,,,
0500000US27119,27119,"Polk County, Minnesota",,$*****,,,,
0500000US27121,27121,"Pope County, Minnesota",,$*****,,,,
0500000US27123,27123,"Ramsey County, Minnesota",,$*****,,,,
0500000US27125,27125,"Red Lake County, Minnesota",,$*****,,,,
0500000US27127,27127,"Redwood County, Minnesota",,$*****,,,,
0500000US27129,27129,"Renville County, Minnesota",,$*****,,,,
0500000US27131,27131,"Rice County, Minnesota",,$*****,,,,
0500000US27133,27133,"Rock County, Minnesota",,$*****,,,,
0500000US27135,27135,"Roseau County, Minnesota",,$*****,,,,
0500000US27137,27137,"St. Louis County, Minnesota",,$*****,,,,
0500000US27139,27139,"Scott County, Minnesota",,$*****,,,,
0500000US27141,27141,"Sherburne County, Minnesota",,$*****,,,,
0500000US27143,27143,"Sibley County, Minnesota",,$*****,,,,
0500000US27145,27145,"Stearns County, Minnesota",,$*****,,,,
0500000US27147,27147,"Steele County, Minnesota",,$*****,,,,
0500000US27149,27149,"Stevens County, Minnesota",,$*****,,,,
0500000US27151,27151,"Swift County, Minnesota",,$*****,,,,
0500000US27153,27153,"Todd County, Minnesota",,$*****,,,,
0500000US27155,27155,"Traverse County, Minnesota",,$*****,,,,
0500000US27157,27157,"Wabasha County, Minnesota",,$*****,,,,
0500000US27159,27159,"Wadena County, Minnesota",,$*****,,,,
0500000US27161,27161,"Waseca County, Minnesota",,$*****,,,,
0500000US27163,27163,"Washington County, Minnesota",,$*****,,,,
0500000US27165,27165,"Watonwan County, Minnesota",,$*****,,,,
0500000US27167,27167,"Wilkin County, Minnesota",,$*****,,,,
0500000US27169,27169,"Winona County, Minnesota",,$*****,,,,
0500000US27171,27171,"Wright County, Minnesota",,$*****,,,,
0500000US27173,27173,"Yellow Medicine County, Minnesota",,$*****,,,,
0500000US28001,28001,"Adams County, Mississippi",,$*****,,,,
0500000US28003,28003,"Alcorn County, Mississippi",,$*****,,,,
0500000US28005,28005,"Amite County, Mississippi",,$*****,,,,
0500000US28007,28007,"Attala County, Mississippi",,$*****,,,,
0500000US28009,28009,"Benton County, Mississippi",,$*****,,,,
0500000US28011,28011,"Bolivar County, Mississippi",,$*****,,,,
0500000US28013,28013,"Calhoun County, Mississippi",,$*****,,,,
0500000US28015,28015,"Carroll County, Mississippi",,$*****,,,,
0500000US28017,28017,"Chickasaw County, Mississippi",,$*****,,,,
0500000US28019,28019,"Choctaw County, Mississippi",,$*****,,,,
0500000US28021,28021,"Claiborne County, Mississippi",,$*****,,,,
0500000US28023,28023,"Clarke County, Mississippi",,$*****,,,,
0500000US28025,28025,"Clay County, Mississippi",,$*****,,,,
0500000US28027,28027,"Coahoma County, Mississippi",,$*****,,,,
0500000US28029,28029,"Copiah County, Mississippi",,$*****,,,,
0500000US28031,28031,"Covington County, Mississippi",,$*****,,,,
0500000US28033,28033,"DeSoto County, Mississippi",,$*****,,,,
0500000US28035,28035,"Forrest County, Mississippi",,$*****,,,,
0500000US28037,28037,"Franklin County, Mississippi",,$*****,,,,
0500000US28039,28039,"George County, Mississippi",,$*****,,,,
0500000US28041,28041,"Greene County, Mississippi",,$*****,,,,
0500000US28043,28043,"Grenada County, Mississippi",,$*****,,,,
0500000US28045,28045,"Hancock County, Mississippi",,$*****,,,,
0500000US28047,28047,"Harrison County, Mississippi",,$*****,,,,
0500000US28049,28049,"Hinds County, Mississippi",,$*****,,,,
0500000US28051,28051,"Holmes County, Mississippi",,$*****,,,,
0500000US28053,28053,"Humphreys County, Mississippi",,$*****,,,,
0500000US28057,28057,"Itawamba County, Mississippi",,$*****,,,,
0500000US28059,28059,"Jackson County, Mississippi",,$*****,,,,
0500000US28061,28061,"Jasper County, Mississippi",,$*****,,,,
0500000US28063,28063,"Jefferson County, Mississippi",,$*****,,,,
0500000US28065,28065,"Jefferson Davis County, Mississippi",,$*****,,,,
0500000US28067,28067,"Jones County, Mississippi",,$*****,,,,
0500000US28069,28069,"Kemper County, Mississippi",,$*****,,,,
0500000US28071,28071,"Lafayette County, Mississippi",,$*****,,,,
0500000US28073,28073,"Lamar County, Mississippi",,$*****,,,,
0500000US28075,28075,"Lauderdale County, Mississippi",,$*****,,,,
0500000US28077,28077,"Lawrence County, Mississippi",,$*****,,,,
0500000US28079,28079,"Leake County, Mississippi",,$*****,,,,
0500000US28081,28081,"Lee County, Mississippi",,$*****,,,,
0500000US28083,28083,"Leflore County, Mississippi",,$*****,,,,
0500000US28085,28085,"Lincoln County, Mississippi",,$*****,,,,
0500000US28087,28087,"Lowndes County, Mississippi",,$*****,,,,
0500000US28089,28089,"Madison County, Mississippi",,$*****,,,,
0500000US28091,28091,"Marion County, Mississippi",,$*****,,,,
0500000US28093,28093,"Marshall County, Mississippi",,$*****,,,,
0500000US28095,28095,"Monroe County, Mississippi",,$*****,,,,
0500000US28097,28097,"Montgomery County, Mississippi",,$*****,,,,
0500000US28099,28099,"Neshoba County, Mississippi",,$*****,,,,
0500000US28101,28101,"Newton County, Mississippi",,$*****,,,,
0500000US28103,28103,"Noxubee County, Mississippi",,$*****,,,,
0500000US28105,28105,"Oktibbeha County, Mississippi",,$*****,,,,
0500000US28107,28107,"Panola County, Mississippi",,$*****,,,,
0500000US28109,28109,"Pearl River County, Mississippi",,$*****,,,,
0500000US28111,28111,"Perry County, Mississippi",,$*****,,,,
0500000US28113,28113,"Pike County, Mississippi",,$*****,,,,
0500000US28115,28115,"Pontotoc County, Mississippi",,$*****,,,,
0500000US28117,28117,"Prentiss County, Mississippi",,$*****,,,,
0500000US28119,28119,"Quitman County, Mississippi",,$*****,,,,
0500000US28121,28121,"Rankin County, Mississippi",,$*****,,,,
0500000US28123,28123,"Scott County, Mississippi",,$*****,,,,
0500000US28127,28127,"Simpson County, Mississippi",,$*****,,,,
0500000US28129,28129,"Smith County, Mississippi",,$*****,,,,
0500000US28131,28131,"Stone County, Mississippi",,$*****,,,,
0500000US28133,28133,"Sunflower County, Mississippi",,$*****,,,,
0500000US28135,28135,"Tallahatchie County, Mississippi",,$*****,,,,
0500000US28137,28137,"Tate County, Mississippi",,$*****,,,,
0500000US28139,28139,"Tippah County, Mississippi",,$*****,,,,
0500000US28141,28141,"Tishomingo County, Mississippi",,$*****,,,,
0500000US28143,28143,"Tunica County, Mississippi",,$*****,,,,
0500000US28145,28145,"Union County, Mississippi",,$*****,,,,
0500000US28147,28147,"Walthall County, Mississippi",,$*****,,,,
0500000US28149,28149,"Warren County, Mississippi",,$*****,,,,
0500000US28151,28151,"Washington County, Mississippi",,$*****,,,,
0500000US28153,28153,"Wayne County, Mississippi",,$*****,,,,
0500000US28155,28155,"Webster County, Mississippi",,$*****,,,,
0500000US28157,28157,"Wilkinson County, Mississippi",,$*****,,,,
0500000US28159,28159,"Winston County, Mississippi",,$*****,,,,
0500000US28161,28161,"Yalobusha County, Mississippi",,$*****,,,,
0500000US28163,28163,"Yazoo County, Mississippi",,$*****,,,,
0500000US29001,29001,"Adair County, Missouri",,$*****,,,,
0500000US29003,29003,"Andrew County, Missouri",,$*****,,,,
0500000US29005,29005,"Atchison County, Missouri",,$*****,,,,
0500000US29007,29007,"Audrain County, Missouri",,$*****,,,,
0500000US29009,29009,"Barry County, Missouri",,$*****,,,,
0500000US29011,29011,"Barton County, Missouri",,$*****,,,,
0500000US29013,29013,"Bates County, Missouri",,$*****,,,,
0500000US29015,29015,"Benton County, Missouri",,$*****,,,,
0500000US29017,29017,"Bollinger County, Missouri",,$*****,,,,
0500000US29019,29019,"Boone County, Missouri",,$*****,,,,
0500000US29021,29021,"Buchanan County, Missouri",,$*****,,,,
0500000US29023,29023,"Butler County, Missouri",,$*****,,,,
0500000US29025,29025,"Caldwell County, Missouri",,$*****,,,,
0500000US29027,29027,"Callaway County, Missouri",,$*****,,,,
0500000US29029,29029,"Camden County, Missouri",,$*****,,,,
0500000US29031,29031,"Cape Girardeau County, Missouri",,$*****,,,,
0500000US29033,29033,"Carroll County, Missouri",,$*****,,,,
0500000US29035,29035,"Carter County, Missouri",,$*****,,,,
0500000US29037,29037,"Cass County, Missouri",,$*****,,,,
0500000US29039,29039,"Cedar County, Missouri",,$*****,,,,
0500000US29041,29041,"Chariton County, Missouri",,$*****,,,,
0500000US29043,29043,"Christian County, Missouri",,$*****,,,,
0500000US29045,29045,"Clark County, Missouri",,$*****,,,,
0500000US29047,29047,"Clay County, Missouri",,$*****,,,,
0500000US29049,29049,"Clinton County, Missouri",,$*****,,,,
0500000US29051,29051,"Cole County, Missouri",,$*****,,,,
0500000US29053,29053,"Cooper County, Missouri",,$*****,,,,
0500000US29055,29055,"Crawford County, Missouri",,$*****,,,,
0500000US29057,29057,"Dade County, Missouri",,$*****,,,,
0500000US29059,29059,"Dallas County, Missouri",,$*****,,,,
0500000US29061,29061,"Daviess County, Missouri",,$*****,,,,
0500000US29063,29063,"DeKalb County, Missouri",,$*****,,,,
0500000US29065,29065,"Dent County, Missouri",,$*****,,,,
0500000US29067,29067,"Douglas County, Missouri",,$*****,,,,
0500000US29069,29069,"Dunklin County, Missouri",,$*****,,,,
0500000US29071,29071,"Franklin County, Missouri",,$*****,,,,
0500000US29073,29073,"Gasconade County, Missouri",,$*****,,,,
0500000US29075,29075,"Gentry County, Missouri",,$*****,,,,
0500000US29077,29077,"Greene County, Missouri",,$*****,,,,
0500000US29079,29079,"Grundy County, Missouri",,$*****,,,,
0500000US29081,29081,"Harrison County, Missouri",,$*****,,,,
0500000US29083,29083,"Henry County, Missouri",,$*****,,,,
0500000US29085,29085,"Hickory County, Missouri",,$*****,,,,
